Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before
29949,0,1,5305.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29952,1,-1,6667.0,baffle seal loose/damage,baffle,0,19,19,1,2
29953,1,-1,6022.0,baffle seal loose/damage,baffle,0,19,19,1,2
29957,0,1,605.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29959,0,1,4481.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29962,0,1,7147.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29964,1,-1,1602.0,baffle seal loose/damage,baffle,0,19,19,1,1
29965,0,1,4916.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29966,1,-1,761.0,baffle seal loose/damage,baffle,0,19,19,1,0
29968,0,1,5161.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29969,0,1,6738.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29970,0,1,4620.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29971,0,2,4045.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29972,0,1,9487.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29973,0,2,8606.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29976,0,1,1989.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29979,0,1,4292.0,baffle seal loose/damage,baffle,0,19,0,0,-1
29993,1,-1,8169.0,baffle seal loose/damage,baffle,0,19,19,1,0
29998,0,1,4277.0,baffle seal loose/damage,baffle,0,19,0,0,-1
30001,0,2,4229.0,baffle seal loose/damage,baffle,0,19,0,0,-1
30003,1,-2,5913.0,baffle seal loose/damage,baffle,0,19,19,1,2
30008,0,1,5415.0,baffle seal loose/damage,baffle,0,19,0,0,-1
30011,0,1,6001.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30012,0,1,6037.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30013,1,-1,5227.0,baffle seal loose/damage,baffle,1,19,19,1,0
30014,1,-1,9820.0,baffle seal loose/damage,baffle,1,19,19,1,3
30015,1,-1,13647.0,baffle seal loose/damage,baffle,1,19,19,1,2
30018,0,1,4481.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30023,0,1,5210.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30025,0,1,4086.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30027,1,-2,5858.0,baffle seal loose/damage,baffle,1,19,19,1,1
30035,0,1,5632.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30038,1,-2,5928.0,baffle seal loose/damage,baffle,1,19,19,1,3
30041,1,-2,2302.0,baffle seal loose/damage,baffle,1,19,19,1,2
30042,0,1,4248.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30046,0,1,6363.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30048,1,-2,3469.0,baffle seal loose/damage,baffle,1,19,19,1,4
30050,0,1,9006.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30051,0,1,3685.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30053,1,-1,9095.0,baffle seal loose/damage,baffle,1,19,19,1,0
30055,1,-1,5474.0,baffle seal loose/damage,baffle,1,19,19,1,1
30056,0,1,13219.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30057,1,-1,4770.0,baffle seal loose/damage,baffle,1,19,19,1,4
30061,1,-1,4746.0,baffle seal loose/damage,baffle,1,19,19,1,1
30062,0,1,2738.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30065,0,1,5072.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30067,1,-2,7420.0,baffle seal loose/damage,baffle,1,19,19,1,0
30070,1,-1,2549.0,baffle seal loose/damage,baffle,1,19,19,1,3
30074,0,1,3967.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30077,1,-1,2660.0,baffle seal loose/damage,baffle,1,19,19,1,3
30079,0,1,5508.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30080,1,-1,4107.0,baffle seal loose/damage,baffle,1,19,19,1,0
30081,0,1,1615.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30083,1,-1,5180.0,baffle seal loose/damage,baffle,1,19,19,1,3
30087,1,-1,6112.0,baffle seal loose/damage,baffle,1,19,19,1,1
30089,0,1,10549.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30090,0,2,10145.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30091,1,-1,4558.0,baffle seal loose/damage,baffle,1,19,19,1,1
30096,1,-2,5675.0,baffle seal loose/damage,baffle,1,19,19,1,0
30099,1,-1,5742.0,baffle seal loose/damage,baffle,1,19,19,1,0
30100,1,-2,5828.0,baffle seal loose/damage,baffle,1,19,19,1,0
30103,1,-2,5507.0,baffle seal loose/damage,baffle,1,19,19,1,0
30106,1,-1,3810.0,baffle seal loose/damage,baffle,1,19,19,1,0
30114,1,-1,3579.0,baffle seal loose/damage,baffle,1,19,19,1,0
30115,0,1,5257.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30118,0,1,9523.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30119,1,-2,1507.0,baffle seal loose/damage,baffle,1,19,19,1,4
30122,0,1,4030.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30128,0,1,4169.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30129,0,1,8650.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30131,1,-1,3749.0,baffle seal loose/damage,baffle,1,19,19,1,0
30134,1,-1,5334.0,baffle seal loose/damage,baffle,1,19,19,1,1
30135,1,-1,5009.0,baffle seal loose/damage,baffle,1,19,19,1,0
30138,1,-2,7781.0,baffle seal loose/damage,baffle,1,19,19,1,1
30139,0,2,10766.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30141,1,-2,1259.0,baffle seal loose/damage,baffle,1,19,19,1,4
30143,1,-1,4030.0,baffle seal loose/damage,baffle,1,19,19,1,0
30147,0,1,2192.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30149,0,2,3626.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30152,1,-2,5290.0,baffle seal loose/damage,baffle,1,19,19,1,4
30154,1,-1,6597.0,baffle seal loose/damage,baffle,1,19,19,1,3
30156,1,-1,4736.0,baffle seal loose/damage,baffle,1,19,19,1,0
30157,1,-2,3750.0,baffle seal loose/damage,baffle,1,19,19,1,1
30158,1,-1,1477.0,baffle seal loose/damage,baffle,1,19,19,1,0
30160,0,1,5881.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30163,0,1,9210.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30165,0,2,6487.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30166,1,-1,3205.0,baffle seal loose/damage,baffle,1,19,19,1,0
30167,0,2,7857.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30170,0,1,7452.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30172,1,-2,5072.0,baffle seal loose/damage,baffle,1,19,19,1,0
30174,0,1,6179.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30176,0,1,10379.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30181,1,-1,7663.0,baffle seal loose/damage,baffle,1,19,19,1,2
30185,0,1,6427.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30186,1,-1,3546.0,baffle seal loose/damage,baffle,1,19,19,1,2
30187,1,-1,11391.0,baffle seal loose/damage,baffle,1,19,19,1,0
30189,1,-1,12487.0,baffle seal loose/damage,baffle,1,19,19,1,1
30190,0,1,5860.0,baffle seal loose/damage,baffle,1,19,0,0,-1
30194,0,2,7374.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30202,1,-1,3780.0,baffle seal loose/damage,baffle,2,19,19,1,1
30206,1,-2,5882.0,baffle seal loose/damage,baffle,2,19,19,1,1
30207,0,1,4777.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30209,0,2,5382.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30212,1,-2,5259.0,baffle seal loose/damage,baffle,2,19,19,1,4
30213,1,-1,3203.0,baffle seal loose/damage,baffle,2,19,19,1,0
30214,0,1,6034.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30216,1,-2,5438.0,baffle seal loose/damage,baffle,2,19,19,1,4
30218,0,1,5474.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30219,1,-1,6271.0,baffle seal loose/damage,baffle,2,19,19,1,2
30220,0,1,4901.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30221,0,1,3760.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30222,1,-2,4309.0,baffle seal loose/damage,baffle,2,19,19,1,3
30229,1,-2,7126.0,baffle seal loose/damage,baffle,2,19,19,1,4
30231,0,1,6099.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30232,0,1,1088.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30233,0,1,6378.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30235,1,-1,8817.0,baffle seal loose/damage,baffle,2,19,19,1,0
30237,0,1,5536.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30238,1,-1,5212.0,baffle seal loose/damage,baffle,2,19,19,1,2
30239,1,-1,4434.0,baffle seal loose/damage,baffle,2,19,19,1,3
30241,0,2,4168.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30243,1,-1,3998.0,baffle seal loose/damage,baffle,2,19,19,1,2
30245,1,-1,9431.0,baffle seal loose/damage,baffle,2,19,19,1,2
30246,0,1,5969.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30247,1,-2,6037.0,baffle seal loose/damage,baffle,2,19,19,1,3
30250,0,1,5149.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30251,1,-1,5600.0,baffle seal loose/damage,baffle,2,19,19,1,0
30252,1,-1,15074.0,baffle seal loose/damage,baffle,2,19,19,1,3
30253,1,-1,5739.0,baffle seal loose/damage,baffle,2,19,19,1,4
30254,0,1,7221.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30256,0,1,5319.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30257,1,-1,6084.0,baffle seal loose/damage,baffle,2,19,19,1,2
30259,1,-1,3684.0,baffle seal loose/damage,baffle,2,19,19,1,3
30263,0,1,5944.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30265,0,1,4226.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30266,1,-1,4854.0,baffle seal loose/damage,baffle,2,19,19,1,4
30267,0,1,5522.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30269,1,-2,4478.0,baffle seal loose/damage,baffle,2,19,19,1,2
30270,0,1,4880.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30272,0,1,3780.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30273,0,1,6673.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30278,0,1,5941.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30281,1,-1,5224.0,baffle seal loose/damage,baffle,2,19,19,1,3
30282,1,-1,6223.0,baffle seal loose/damage,baffle,2,19,19,1,0
30284,0,1,9491.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30285,0,1,5664.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30286,1,-1,9475.0,baffle seal loose/damage,baffle,2,19,19,1,0
30287,0,1,5646.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30291,0,1,6170.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30292,0,1,4963.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30293,0,1,4289.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30299,0,1,5004.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30300,0,1,5799.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30305,1,-1,2037.0,baffle seal loose/damage,baffle,2,19,19,1,0
30308,1,-2,3578.0,baffle seal loose/damage,baffle,2,19,19,1,1
30310,0,1,7164.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30311,0,1,4418.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30312,1,-1,4585.0,baffle seal loose/damage,baffle,2,19,19,1,2
30313,0,2,8056.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30314,0,1,1523.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30316,1,-2,4695.0,baffle seal loose/damage,baffle,2,19,19,1,4
30317,1,-1,3935.0,baffle seal loose/damage,baffle,2,19,19,1,2
30318,0,1,2784.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30319,1,-1,9988.0,baffle seal loose/damage,baffle,2,19,19,1,0
30322,1,-1,4759.0,baffle seal loose/damage,baffle,2,19,19,1,1
30325,1,-1,10564.0,baffle seal loose/damage,baffle,2,19,19,1,3
30326,0,1,4276.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30327,1,-2,7705.0,baffle seal loose/damage,baffle,2,19,19,1,3
30332,1,-2,4776.0,baffle seal loose/damage,baffle,2,19,19,1,1
30333,0,2,5175.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30334,0,1,6675.0,baffle seal loose/damage,baffle,2,19,0,0,-1
30336,1,-1,1833.0,baffle seal loose/damage,baffle,2,19,19,1,1
30337,1,-2,6035.0,baffle seal loose/damage,baffle,2,19,19,1,4
30339,1,-1,5194.0,baffle seal loose/damage,baffle,2,19,19,1,0
30340,1,-1,2738.0,baffle seal loose/damage,baffle,2,19,19,1,2
30342,1,-1,9711.0,baffle seal loose/damage,baffle,3,19,19,1,2
30349,1,-1,5618.0,baffle seal loose/damage,baffle,3,19,19,1,3
30350,0,1,855.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30351,1,-2,6115.0,baffle seal loose/damage,baffle,3,19,19,1,2
30357,0,1,3465.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30358,1,-1,6468.0,baffle seal loose/damage,baffle,3,19,19,1,2
30359,1,-2,2939.0,baffle seal loose/damage,baffle,3,19,19,1,1
30360,0,1,4994.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30364,1,-1,6501.0,baffle seal loose/damage,baffle,3,19,19,1,1
30365,1,-1,9446.0,baffle seal loose/damage,baffle,3,19,19,1,1
30366,1,-2,4477.0,baffle seal loose/damage,baffle,3,19,19,1,3
30367,1,-2,4353.0,baffle seal loose/damage,baffle,3,19,19,1,2
30368,1,-2,6131.0,baffle seal loose/damage,baffle,3,19,19,1,4
30370,1,-1,4574.0,baffle seal loose/damage,baffle,3,19,19,1,0
30371,1,-2,6405.0,baffle seal loose/damage,baffle,3,19,19,1,0
30373,1,-1,6157.0,baffle seal loose/damage,baffle,3,19,19,1,0
30374,1,-2,4986.0,baffle seal loose/damage,baffle,3,19,19,1,4
30375,0,1,4758.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30376,0,1,5957.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30378,1,-1,5148.0,baffle seal loose/damage,baffle,3,19,19,1,2
30379,0,2,5926.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30380,0,2,2053.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30381,1,-2,10557.0,baffle seal loose/damage,baffle,3,19,19,1,4
30383,0,2,4232.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30385,0,1,5446.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30387,0,1,3201.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30389,0,1,9324.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30391,0,1,5133.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30393,0,2,6675.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30395,1,-1,3423.0,baffle seal loose/damage,baffle,3,19,19,1,0
30403,1,-1,5726.0,baffle seal loose/damage,baffle,3,19,19,1,2
30407,0,2,6239.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30408,1,-2,4262.0,baffle seal loose/damage,baffle,3,19,19,1,3
30409,0,1,5133.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30412,1,-1,4864.0,baffle seal loose/damage,baffle,3,19,19,1,1
30413,0,1,6281.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30419,1,-2,2564.0,baffle seal loose/damage,baffle,3,19,19,1,2
30422,0,1,3033.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30425,1,-2,8388.0,baffle seal loose/damage,baffle,3,19,19,1,1
30428,0,1,5149.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30429,0,1,5692.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30430,1,-1,6177.0,baffle seal loose/damage,baffle,3,19,19,1,3
30431,0,1,4402.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30436,1,-1,5398.0,baffle seal loose/damage,baffle,3,19,19,1,0
30437,1,-2,9526.0,baffle seal loose/damage,baffle,3,19,19,1,4
30438,0,1,9333.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30444,0,1,3485.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30446,1,-1,2456.0,baffle seal loose/damage,baffle,3,19,19,1,0
30447,0,1,5306.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30448,1,-1,5147.0,baffle seal loose/damage,baffle,3,19,19,1,1
30449,0,1,5864.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30451,0,1,5846.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30453,1,-1,1787.0,baffle seal loose/damage,baffle,3,19,19,1,0
30458,1,-1,4772.0,baffle seal loose/damage,baffle,3,19,19,1,0
30459,0,1,5686.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30460,0,1,3467.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30462,1,-1,6068.0,baffle seal loose/damage,baffle,3,19,19,1,1
30464,1,-1,11126.0,baffle seal loose/damage,baffle,3,19,19,1,1
30465,1,-1,5221.0,baffle seal loose/damage,baffle,3,19,19,1,1
30466,0,1,1928.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30470,1,-2,2144.0,baffle seal loose/damage,baffle,3,19,19,1,2
30472,1,-1,2302.0,baffle seal loose/damage,baffle,3,19,19,1,1
30475,1,-2,8828.0,baffle seal loose/damage,baffle,3,19,19,1,3
30476,1,-1,4293.0,baffle seal loose/damage,baffle,3,19,19,1,0
30477,1,-1,4792.0,baffle seal loose/damage,baffle,3,19,19,1,0
30479,1,-2,5237.0,baffle seal loose/damage,baffle,3,19,19,1,4
30480,0,1,6255.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30481,1,-1,2208.0,baffle seal loose/damage,baffle,3,19,19,1,2
30485,0,1,9858.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30486,0,2,4948.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30488,1,-1,6200.0,baffle seal loose/damage,baffle,3,19,19,1,0
30491,1,-1,4777.0,baffle seal loose/damage,baffle,3,19,19,1,3
30492,1,-1,3874.0,baffle seal loose/damage,baffle,3,19,19,1,2
30493,0,1,6550.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30494,0,1,4045.0,baffle seal loose/damage,baffle,3,19,0,0,-1
30498,1,-2,3514.0,baffle seal loose/damage,baffle,3,19,19,1,4
30500,0,1,4933.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30501,0,2,4709.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30503,1,-2,6209.0,baffle seal loose/damage,baffle,4,19,19,1,3
30504,1,-1,4884.0,baffle seal loose/damage,baffle,4,19,19,1,0
30505,0,2,2489.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30513,1,-2,3205.0,baffle seal loose/damage,baffle,4,19,19,1,3
30514,1,-1,6028.0,baffle seal loose/damage,baffle,4,19,19,1,0
30516,0,1,7936.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30517,0,1,6131.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30520,1,-2,5570.0,baffle seal loose/damage,baffle,4,19,19,1,3
30522,0,1,7090.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30523,1,-1,5384.0,baffle seal loose/damage,baffle,4,19,19,1,2
30524,1,-1,2534.0,baffle seal loose/damage,baffle,4,19,19,1,2
30526,0,1,6499.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30527,1,-2,5305.0,baffle seal loose/damage,baffle,4,19,19,1,2
30528,1,-2,5149.0,baffle seal loose/damage,baffle,4,19,19,1,4
30536,1,-1,6706.0,baffle seal loose/damage,baffle,4,19,19,1,2
30537,1,-2,5286.0,baffle seal loose/damage,baffle,4,19,19,1,1
30539,0,1,4433.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30541,1,-1,8521.0,baffle seal loose/damage,baffle,4,19,19,1,1
30543,0,1,5487.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30544,1,-2,3807.0,baffle seal loose/damage,baffle,4,19,19,1,3
30545,0,1,5302.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30548,0,1,1741.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30552,0,1,6333.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30553,1,-2,4808.0,baffle seal loose/damage,baffle,4,19,19,1,2
30555,1,-1,8107.0,baffle seal loose/damage,baffle,4,19,19,1,1
30556,0,2,4790.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30558,1,-1,6395.0,baffle seal loose/damage,baffle,4,19,19,1,0
30560,0,1,5539.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30561,1,-1,4075.0,baffle seal loose/damage,baffle,4,19,19,1,2
30562,0,2,5661.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30566,1,-1,6301.0,baffle seal loose/damage,baffle,4,19,19,1,1
30571,0,1,6965.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30574,1,-2,4646.0,baffle seal loose/damage,baffle,4,19,19,1,2
30578,1,-1,6440.0,baffle seal loose/damage,baffle,4,19,19,1,2
30581,0,2,4466.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30584,1,-1,4107.0,baffle seal loose/damage,baffle,4,19,19,1,3
30588,1,-1,8618.0,baffle seal loose/damage,baffle,4,19,19,1,3
30589,1,-1,6955.0,baffle seal loose/damage,baffle,4,19,19,1,2
30592,1,-2,5895.0,baffle seal loose/damage,baffle,4,19,19,1,1
30593,1,-1,6504.0,baffle seal loose/damage,baffle,4,19,19,1,1
30596,0,1,6386.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30598,1,-1,3096.0,baffle seal loose/damage,baffle,4,19,19,1,2
30600,0,1,8136.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30602,1,-2,6397.0,baffle seal loose/damage,baffle,4,19,19,1,4
30606,0,1,8187.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30607,0,1,3236.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30608,0,1,6037.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30610,1,-2,3360.0,baffle seal loose/damage,baffle,4,19,19,1,4
30613,0,1,12886.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30616,0,1,5116.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30617,0,1,5179.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30619,0,1,5084.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30620,1,-1,3423.0,baffle seal loose/damage,baffle,4,19,19,1,2
30625,1,-2,746.0,baffle seal loose/damage,baffle,4,19,19,1,4
30628,0,1,5118.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30629,0,1,4793.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30630,1,-1,4030.0,baffle seal loose/damage,baffle,4,19,19,1,1
30634,0,1,10028.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30635,1,-2,1274.0,baffle seal loose/damage,baffle,4,19,19,1,3
30637,0,2,1477.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30638,0,2,7967.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30639,0,1,6785.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30642,1,-1,4993.0,baffle seal loose/damage,baffle,4,19,19,1,1
30644,0,1,5227.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30645,0,2,7232.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30649,0,1,6518.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30652,0,1,5088.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30653,0,1,12656.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30655,1,-1,5150.0,baffle seal loose/damage,baffle,4,19,19,1,3
30656,0,1,7099.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30657,0,1,5846.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30659,0,1,7606.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30661,0,2,3123.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30662,0,1,5567.0,baffle seal loose/damage,baffle,4,19,0,0,-1
30809,0,1,5383.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30810,1,-1,2643.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,1
30811,1,-2,4759.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,3
30820,0,1,5229.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30822,1,-1,6037.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,0
30824,0,1,10125.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30825,0,1,4195.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30827,1,-1,11639.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,2
30828,1,-1,1445.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,2
30832,1,-1,10891.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,0
30837,1,-2,4700.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,4
30839,1,-2,2969.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,1
30840,1,-2,5212.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,2
30841,0,2,948.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30843,1,-1,7920.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,1
30846,0,1,11091.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30847,0,1,7965.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30850,1,-1,1399.0,baffle rivet loose/miss/damage,baffle,0,17,17,1,0
30851,0,1,4728.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30855,0,2,5846.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30858,0,1,5290.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30859,0,1,4574.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30860,0,1,10208.0,baffle rivet loose/miss/damage,baffle,0,17,0,0,-1
30861,1,-1,2877.0,baffle rivet loose/miss/damage,baffle,1,17,17,1,2
30865,1,-2,5302.0,baffle rivet loose/miss/damage,baffle,1,17,17,1,3
30866,0,1,9694.0,baffle rivet loose/miss/damage,baffle,1,17,0,0,-1
30867,0,1,4273.0,baffle rivet loose/miss/damage,baffle,1,17,0,0,-1
30870,1,-2,6068.0,baffle rivet loose/miss/damage,baffle,1,17,17,1,1
30871,1,-1,7142.0,baffle rivet loose/miss/damage,baffle,1,17,17,1,2
30872,0,1,2440.0,baffle rivet loose/miss/damage,baffle,1,17,0,0,-1
30874,0,1,4107.0,baffle rivet loose/miss/damage,baffle,1,17,0,0,-1
30876,1,-2,6768.0,baffle rivet loose/miss/damage,baffle,1,17,17,1,4
30879,1,-1,11175.0,baffle rivet loose/miss/damage,baffle,1,17,17,1,2
30880,1,-1,5897.0,baffle rivet loose/miss/damage,baffle,1,17,17,1,0
30881,0,2,10852.0,baffle rivet loose/miss/damage,baffle,1,17,0,0,-1
